[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,4.0
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,07/21/2022
ScenarioTime,10:45 am

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
DetectPos1,28,,0,0,,,0,,,0,,,,,,,,,,,,,,,,
DetectSize1,28,,50,50,,,50,,,50,,,,,,,,,,,,,,,,
DetectType1,28,,3,3,,,3,,,3,,,,,,,,,,,,,,,,
DetectExtend1,28,,0,0,,,0,,,0,,,,,,,,,,,,,,,,
DetectQueue1,28,,0,0,,,0,,,0,,,,,,,,,,,,,,,,
DetectDelay1,28,,0,0,,,0,,,0,,,,,,,,,,,,,,,,
Exit Lanes,28,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,28,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,28,,102,129,0,0,214,0,,0,513,0,,0,,0,0,0,,,,,,,,
Up Node,30,,1626,1626,1626,1607,1607,1607,,394,394,394,,388,,388,388,388,,,,,,,,
Dest Node,30,,394,1607,388,388,1626,394,,1607,388,1626,,388,,1626,394,1607,,,,,,,,
Lanes,30,,1,1,0,1,1,0,,1,1,0,,0,,1,1,0,,,,,,,,
Shared,30,,0,2,,0,2,,,0,2,,,,,0,2,,,,,,,,,
Width,30,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,30,,150,,,150,,,,150,,,,,,150,,,,,,,,,,
Taper,30,,25,,,25,,,,25,,,,,,25,,,,,,,,,,
StLanes,30,,1,,,1,,,,1,,,,,,1,,,,,,,,,,
Grade,30,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,30,,,30,,,30,,,,30,,,,,,30,,,,,,,,,
Phase1,30,,,4,,,4,,,,2,,,,,,2,,,,,,,,,
PermPhase1,30,,4,,,4,,,,2,,,,,,2,,,,,,,,,,
LostTime,30,,5,5,4,5,5,4,,5,5,4,,4,,5,5,4,,,,,,,,
Lost Time Adjust,30,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,30,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,30,,1770,1805,0,1770,1814,0,,1770,1818,0,,0,,1770,1859,0,,,,,,,,
SatFlowPerm,30,,1114,1805,0,1336,1814,0,,879,1818,0,,0,,674,1859,0,,,,,,,,
Allow RTOR,30,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,30,,0,13,0,0,19,0,,0,23,0,,0,,0,1,0,,,,,,,,
Volume,30,,49,45,12,8,165,34,,24,418,79,,0,,28,369,5,,,,,,,,
Peds,30,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,30,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,30,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,30,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,30,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,30,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,30,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,30,,,503,,,669,,,,514,,,,,,356,,,,,,,,,
TravelTime,30,,,11.4,,,15.2,,,,11.7,,,,,,8.1,,,,,,,,,
Right Channeled,30,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,30,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,30,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,30,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,30,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,30,,50,0,,50,0,,,50,0,,,,,50,0,,,,,,,,,
LastDetect,30,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase1,30,,4,4,,4,4,,,2,2,,,,,2,2,,,,,,,,,
DetectPhase2,30,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase3,30,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase4,30,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
SwitchPhase,30,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
numDetects,30,,1,0,,1,0,,,1,0,,,,,1,0,,,,,,,,,
DetectPos1,30,,0,,,0,,,,0,,,,,,0,,,,,,,,,,
DetectSize1,30,,50,,,50,,,,50,,,,,,50,,,,,,,,,,
DetectType1,30,,3,,,3,,,,3,,,,,,3,,,,,,,,,,
DetectExtend1,30,,0,,,0,,,,0,,,,,,0,,,,,,,,,,
DetectQueue1,30,,0,,,0,,,,0,,,,,,0,,,,,,,,,,
DetectDelay1,30,,0,,,0,,,,0,,,,,,0,,,,,,,,,,
Exit Lanes,30,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,30,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,30,,53,62,0,9,216,0,,26,540,0,,0,,30,406,0,,,,,,,,
Up Node,53,,73,73,73,56,56,56,,1639,1639,1639,,338,,338,338,338,,,,,,,,
Dest Node,53,,1639,56,338,338,73,1639,,56,338,73,,338,,73,1639,56,,,,,,,,
Lanes,53,,1,3,1,3,2,1,,0,2,0,,0,,1,1,2,,,,,,,,
Shared,53,,0,0,,0,0,,,0,2,,,,,0,0,,,,,,,,,
Width,53,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,53,,60,,50,,,250,,,,200,,,,175,,,,,,,,,,
Taper,53,,100,,25,,,250,,,,25,,,,25,,,,,,,,,,
StLanes,53,,2,,1,,,3,,,,1,,,,1,,,,,,,,,,
Grade,53,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,53,,,35,,,35,,,,25,,,,,,35,,,,,,,,,
Phase1,53,,3,8,,7,4,,,,2,,,,,1,6,6,,,,,,,,
Phase2,53,,,,,,,,,,,,,,,,,7,,,,,,,,
PermPhase1,53,,,,8,,,4,,,,,,,,6,,,,,,,,,,
LostTime,53,,7,7,7,7,7,7,,4,7,4,,4,,6,7,7,,,,,,,,
Lost Time Adjust,53,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,53,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,53,,1770,4638,1583,4406,3539,1583,,0,3468,0,,0,,1770,1863,2787,,,,,,,,
SatFlowPerm,53,,1770,4638,1583,4406,3539,1583,,0,3468,0,,0,,538,1863,2787,,,,,,,,
Allow RTOR,53,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,53,,0,0,206,0,0,206,,0,16,0,,0,,0,0,48,,,,,,,,
Volume,53,,20,456,165,1302,1116,32,,0,296,45,,0,,143,123,279,,,,,,,,
Peds,53,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,53,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,53,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,53,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,53,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,53,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,53,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,53,,,1246,,,1609,,,,998,,,,,,1063,,,,,,,,,
TravelTime,53,,,24.3,,,31.3,,,,27.2,,,,,,20.7,,,,,,,,,
Right Channeled,53,,,,4,,,3,,,,0,,,,,,4,,,,,,,,
Right Radius,53,,,,25,,,50,,,,,,,,,,250,,,,,,,,
Add Lanes,53,,,,0,,,0,,,,,,,,,,0,,,,,,,,
Alignment,53,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,53,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,53,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,53,,15,60,9,35,60,9,,15,60,9,,9,,15,60,35,,,,,,,,
FirstDetect,53,,20,100,20,20,100,20,,,100,,,,,20,100,20,,,,,,,,
LastDetect,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectPhase1,53,,3,8,8,7,4,4,,,2,,,,,1,6,6,,,,,,,,
DetectPhase2,53,,0,0,0,0,0,0,,,0,,,,,0,0,7,,,,,,,,
DetectPhase3,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectPhase4,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
SwitchPhase,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
numDetects,53,,1,2,1,1,2,1,,,2,,,,,1,2,1,,,,,,,,
DetectPos1,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectSize1,53,,20,6,20,20,6,20,,,6,,,,,20,6,20,,,,,,,,
DetectType1,53,,3,3,3,3,3,3,,,3,,,,,3,3,3,,,,,,,,
DetectExtend1,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectQueue1,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectDelay1,53,,0,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,,,
DetectPos2,53,,,94,,,94,,,,94,,,,,,94,,,,,,,,,
DetectSize2,53,,,6,,,6,,,,6,,,,,,6,,,,,,,,,
DetectType2,53,,,3,,,3,,,,3,,,,,,3,,,,,,,,,
DetectExtend2,53,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Exit Lanes,53,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,53,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,53,,22,496,179,1415,1213,35,,0,371,0,,0,,155,134,303,,,,,,,,
Up Node,73,,74,74,74,53,53,53,,1466,1466,1466,,6,,6,6,6,,,,,,,,
Dest Node,73,,1466,53,6,6,74,1466,,53,6,74,,6,,74,1466,53,,,,,,,,
Lanes,73,,1,2,0,1,2,0,,1,1,1,,0,,1,1,0,,,,,,,,
Shared,73,,0,2,,0,2,,,0,0,,,,,0,2,,,,,,,,,
Width,73,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,73,,175,,,125,,,,150,,75,,,,125,,,,,,,,,,
Taper,73,,25,,,25,,,,25,,25,,,,25,,,,,,,,,,
StLanes,73,,1,,,1,,,,1,,1,,,,1,,,,,,,,,,
Grade,73,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,73,,,35,,,35,,,,30,,,,,,30,,,,,,,,,
Phase1,73,,,8,,,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,73,,8,,,4,,,,2,,2,,,,6,,,,,,,,,,
LostTime,73,,5,5,4,5,5,4,,6,6,6,,4,,6,6,4,,,,,,,,
Lost Time Adjust,73,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,73,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,73,,1770,3511,0,1770,3525,0,,1770,1863,1583,,0,,1770,1796,0,,,,,,,,
SatFlowPerm,73,,501,3511,0,771,3525,0,,1280,1863,1583,,0,,1142,1796,0,,,,,,,,
Allow RTOR,73,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,73,,0,11,0,0,5,0,,0,0,98,,0,,0,17,0,,,,,,,,
Volume,73,,38,543,30,17,885,25,,33,137,90,,0,,59,76,24,,,,,,,,
Peds,73,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,73,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,73,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,73,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,73,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,73,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,73,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,73,,,1363,,,1246,,,,625,,,,,,2134,,,,,,,,,
TravelTime,73,,,26.6,,,24.3,,,,14.2,,,,,,48.5,,,,,,,,,
Right Channeled,73,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,73,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,73,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,73,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,73,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,73,,50,0,,50,0,,,50,30,30,,,,50,30,,,,,,,,,
LastDetect,73,,0,0,,0,0,,,0,0,0,,,,0,0,,,,,,,,,
DetectPhase1,73,,8,8,,4,4,,,2,2,2,,,,6,6,,,,,,,,,
DetectPhase2,73,,0,0,,0,0,,,0,0,0,,,,0,0,,,,,,,,,
DetectPhase3,73,,0,0,,0,0,,,0,0,0,,,,0,0,,,,,,,,,
DetectPhase4,73,,0,0,,0,0,,,0,0,0,,,,0,0,,,,,,,,,
SwitchPhase,73,,0,0,,0,0,,,0,0,0,,,,0,0,,,,,,,,,
numDetects,73,,1,0,,1,0,,,1,1,1,,,,1,1,,,,,,,,,
DetectPos1,73,,0,,,0,,,,0,0,0,,,,0,0,,,,,,,,,
DetectSize1,73,,50,,,50,,,,50,30,30,,,,50,30,,,,,,,,,
DetectType1,73,,3,,,3,,,,3,3,3,,,,3,3,,,,,,,,,
DetectExtend1,73,,0,,,0,,,,0,0,0,,,,0,0,,,,,,,,,
DetectQueue1,73,,0,,,0,,,,0,0,0,,,,0,0,,,,,,,,,
DetectDelay1,73,,0,,,0,,,,0,0,0,,,,0,0,,,,,,,,,
Exit Lanes,73,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,73,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,73,,41,623,0,18,989,0,,36,149,98,,0,,64,109,0,,,,,,,,
Up Node,74,,76,76,76,73,73,73,,1503,1503,1503,,1486,,1486,1486,1486,,,,,,,,
Dest Node,74,,1503,73,1486,1486,76,1503,,73,1486,76,,1486,,76,1503,73,,,,,,,,
Lanes,74,,1,2,0,1,2,0,,0,1,0,,0,,0,1,0,,,,,,,,
Shared,74,,0,2,,0,2,,,0,3,,,,,0,3,,,,,,,,,
Width,74,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,74,,100,,,125,,,,,,,,,,,,,,,,,,,,
Taper,74,,25,,,25,,,,,,,,,,,,,,,,,,,,
StLanes,74,,1,,,1,,,,,,,,,,,,,,,,,,,,
Grade,74,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,74,,,35,,,35,,,,25,,,,,,25,,,,,,,,,
Phase1,74,,,8,,,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,74,,8,,,4,,,,2,,,,,,6,,,,,,,,,,
LostTime,74,,5,5,4,5,5,4,,5,5,4,,4,,5,5,4,,,,,,,,
Lost Time Adjust,74,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,74,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,74,,1770,3518,0,1770,3529,0,,0,1714,0,,0,,0,1740,0,,,,,,,,
SatFlowPerm,74,,469,3518,0,674,3529,0,,0,1437,0,,0,,0,1444,0,,,,,,,,
Allow RTOR,74,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,74,,0,10,0,0,5,0,,0,37,0,,0,,0,14,0,,,,,,,,
Volume,74,,47,661,29,22,956,20,,55,9,45,,0,,21,7,13,,,,,,,,
Peds,74,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,74,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,74,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,74,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,74,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,74,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,74,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,74,,,1167,,,1363,,,,503,,,,,,566,,,,,,,,,
TravelTime,74,,,22.7,,,26.6,,,,13.7,,,,,,15.4,,,,,,,,,
Right Channeled,74,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,74,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,74,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,74,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,74,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,74,,50,0,,0,0,,,50,30,,,,,50,30,,,,,,,,,
LastDetect,74,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase1,74,,8,8,,4,4,,,2,2,,,,,6,6,,,,,,,,,
DetectPhase2,74,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase3,74,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
DetectPhase4,74,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
SwitchPhase,74,,0,0,,0,0,,,0,0,,,,,0,0,,,,,,,,,
numDetects,74,,1,0,,0,0,,,1,1,,,,,1,1,,,,,,,,,
DetectPos1,74,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectSize1,74,,50,,,,,,,50,30,,,,,50,30,,,,,,,,,
DetectType1,74,,3,,,,,,,3,3,,,,,3,3,,,,,,,,,
DetectExtend1,74,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectQueue1,74,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
DetectDelay1,74,,0,,,,,,,0,0,,,,,0,0,,,,,,,,,
Exit Lanes,74,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,74,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,74,,51,750,0,24,1061,0,,0,119,0,,0,,0,45,0,,,,,,,,
Up Node,75,,77,77,77,76,76,76,,1571,1571,1571,,1570,,1570,1570,1570,,,,,,,,
Dest Node,75,,1571,76,1570,1570,77,1571,,76,1570,77,,1570,,77,1571,76,,,,,,,,
Lanes,75,,1,2,1,1,2,0,,0,1,0,,0,,0,1,1,,,,,,,,
Shared,75,,0,0,,0,2,,,0,3,,,,,0,1,,,,,,,,,
Width,75,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,75,,150,,200,125,,,,,,,,,,,,150,,,,,,,,
Taper,75,,25,,25,25,,,,,,,,,,,,25,,,,,,,,
StLanes,75,,1,,1,1,,,,,,,,,,,,1,,,,,,,,
Grade,75,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,75,,,35,,,35,,,,25,,,,,,25,,,,,,,,,
Phase1,75,,,8,,7,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,75,,8,,8,8,,,,2,,,,,,6,,6,,,,,,,,
LostTime,75,,5.6,5.6,5.6,5.5,5.6,4,,5.6,5.6,4,,4,,5.6,5.6,5.6,,,,,,,,
Lost Time Adjust,75,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,75,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,75,,1770,3539,1583,1770,3539,0,,0,1724,0,,0,,0,1777,1583,,,,,,,,
SatFlowPerm,75,,695,3539,1583,842,3539,0,,0,1401,0,,0,,0,1347,1583,,,,,,,,
Allow RTOR,75,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,75,,0,0,157,0,0,0,,0,5,0,,0,,0,0,99,,,,,,,,
Volume,75,,3,472,144,274,674,1,,7,1,5,,0,,52,2,55,,,,,,,,
Peds,75,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,75,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,75,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,75,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,75,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,75,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,75,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,75,,,1402,,,1009,,,,515,,,,,,736,,,,,,,,,
TravelTime,75,,,27.3,,,19.7,,,,14.0,,,,,,20.1,,,,,,,,,
Right Channeled,75,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,75,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,75,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,75,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,75,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,75,,50,50,50,50,50,,,50,50,,,,,50,50,50,,,,,,,,
LastDetect,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase1,75,,8,8,8,7,4,,,2,2,,,,,6,6,6,,,,,,,,
DetectPhase2,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase3,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase4,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
SwitchPhase,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
numDetects,75,,1,1,1,1,1,,,1,1,,,,,1,1,1,,,,,,,,
DetectPos1,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectSize1,75,,50,50,50,50,50,,,50,50,,,,,50,50,50,,,,,,,,
DetectType1,75,,3,3,3,3,3,,,3,3,,,,,3,3,3,,,,,,,,
DetectExtend1,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectQueue1,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectDelay1,75,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
Exit Lanes,75,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
CBD,75,,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,75,,3,513,157,298,734,0,,0,14,0,,0,,0,59,60,,,,,,,,
Up Node,76,,75,75,75,74,74,74,,1566,1566,1566,,340,,340,340,340,,,,,,,,
Dest Node,76,,1566,74,340,340,75,1566,,74,340,75,,340,,75,1566,74,,,,,,,,
Lanes,76,,1,2,1,1,2,0,,1,2,0,,0,,1,2,1,,,,,,,,
Shared,76,,0,0,,0,2,,,0,2,,,,,0,0,,,,,,,,,
Width,76,,12,12,12,12,12,12,,12,12,12,,12,,12,12,12,,,,,,,,
Storage,76,,110,,50,170,,,,150,,,,,,135,,120,,,,,,,,
Taper,76,,25,,25,25,,,,25,,,,,,25,,25,,,,,,,,
StLanes,76,,1,,1,1,,,,1,,,,,,1,,1,,,,,,,,
Grade,76,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,76,,,35,,,35,,,,30,,,,,,30,,,,,,,,,
Phase1,76,,,8,,7,4,,,,2,,,,,,6,,,,,,,,,
PermPhase1,76,,4,,8,8,,,,6,,,,,,2,,6,,,,,,,,
LostTime,76,,5.1,5.1,5.1,5.1,5.1,4,,5.3,5.3,4,,4,,5.3,5.3,5.3,,,,,,,,
Lost Time Adjust,76,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
IdealFlow,76,,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,
SatFlow,76,,1770,3539,1583,1770,3539,0,,1770,3373,0,,0,,1770,3539,1583,,,,,,,,
SatFlowPerm,76,,661,3539,1583,950,3539,0,,1410,3373,0,,0,,576,3539,1583,,,,,,,,
Allow RTOR,76,,1,1,1,1,1,1,,1,1,1,,1,,1,1,1,,,,,,,,
SatFlowRTOR,76,,0,0,111,0,0,0,,0,94,0,,0,,0,0,469,,,,,,,,
Volume,76,,2,373,121,186,677,2,,33,299,138,,0,,103,0,106,,,,,,,,
Peds,76,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Bicycles,76,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
PHF,76,,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,0.92,,0.92,0.92,0.92,,,,,,,,
Growth,76,,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,,,,,,,,
HeavyVehicles,76,,2,2,2,2,2,2,,2,2,2,,2,,2,2,2,,,,,,,,
BusStops,76,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
Midblock,76,,,0,,,0,,,,0,,,,,,0,,,,,,,,,
Distance,76,,,1009,,,1167,,,,421,,,,,,479,,,,,,,,,
TravelTime,76,,,19.7,,,22.7,,,,9.6,,,,,,10.9,,,,,,,,,
Right Channeled,76,,,,0,,,0,,,,0,,,,,,0,,,,,,,,
Alignment,76,,0,0,1,0,0,1,,0,0,1,,3,,0,0,1,,,,,,,,
Enter Blocked,76,,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,,,,,,
HeadwayFact,76,,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,
Turning Speed,76,,15,60,9,15,60,9,,15,60,9,,9,,15,60,9,,,,,,,,
FirstDetect,76,,50,50,0,50,50,,,50,50,,,,,50,50,50,,,,,,,,
LastDetect,76,,0,0,0,0,0,,,0,0,,,,,0,0,0,,,,,,,,
DetectPhase1,76,,4,8,8,7,4,,,6,2,,,,,2,6,6,,,,,,,,
